"","match_id","league_name","home_team","away_team","pos_team","def_team","event_type","player_name","shot_type","situation","expected_goals","expected_goals_on_target","season_year"
"1024",4430932,"Europa Conference League Final Stage","Lille","Sturm Graz","Lille","Sturm Graz","AttemptSaved","Tiago Santos","RightFoot","RegularPlay",0.033728115260601,NA,"2023/2024"
"1025",4430932,"Europa Conference League Final Stage","Lille","Sturm Graz","Lille","Sturm Graz","AttemptSaved","Alexsandro Ribeiro","Header","SetPiece",0.206527084112167,0.0652,"2023/2024"
"1026",4430932,"Europa Conference League Final Stage","Lille","Sturm Graz","Lille","Sturm Graz","AttemptSaved","Yusuf Yazici","RightFoot","RegularPlay",0.506356298923492,0.5992,"2023/2024"
"1027",4430932,"Europa Conference League Final Stage","Lille","Sturm Graz","Lille","Sturm Graz","AttemptSaved","Leny Yoro","LeftFoot","FromCorner",0.105528019368649,NA,"2023/2024"
"1028",4430932,"Europa Conference League Final Stage","Lille","Sturm Graz","Lille","Sturm Graz","AttemptSaved","Jonathan David","Header","FromCorner",0.20639979839325,0.56,"2023/2024"
"1029",4430932,"Europa Conference League Final Stage","Lille","Sturm Graz","Sturm Graz","Lille","AttemptSaved","Amady Camara","LeftFoot","FastBreak",0.0423978269100189,0.082,"2023/2024"
"1030",4430934,"Europa Conference League Final Stage","Maccabi Tel Aviv","Olympiacos","Olympiacos","Maccabi Tel Aviv","AttemptSaved","Andre Horta","RightFoot","RegularPlay",0.0189124215394258,NA,"2023/2024"
"1031",4430934,"Europa Conference League Final Stage","Maccabi Tel Aviv","Olympiacos","Olympiacos","Maccabi Tel Aviv","Miss","David Carmo","Header","FromCorner",0.0131082301959395,NA,"2023/2024"
"1032",4430934,"Europa Conference League Final Stage","Maccabi Tel Aviv","Olympiacos","Olympiacos","Maccabi Tel Aviv","Miss","Rodinei","RightFoot","FromCorner",0.011151036247611,NA,"2023/2024"
"1033",4430934,"Europa Conference League Final Stage","Maccabi Tel Aviv","Olympiacos","Olympiacos","Maccabi Tel Aviv","Miss","Andre Horta","RightFoot","RegularPlay",0.0250869300216436,NA,"2023/2024"
"1034",4430934,"Europa Conference League Final Stage","Maccabi Tel Aviv","Olympiacos","Olympiacos","Maccabi Tel Aviv","Goal","Daniel Podence","RightFoot","RegularPlay",0.0355383157730103,0.2284,"2023/2024"
"1035",4430934,"Europa Conference League Final Stage","Maccabi Tel Aviv","Olympiacos","Olympiacos","Maccabi Tel Aviv","AttemptSaved","Ayoub El Kaabi","LeftFoot","RegularPlay",0.0716166868805885,0.1588,"2023/2024"
"1036",4430934,"Europa Conference League Final Stage","Maccabi Tel Aviv","Olympiacos","Olympiacos","Maccabi Tel Aviv","AttemptSaved","Chiquinho","RightFoot","FromCorner",0.0154751082882285,NA,"2023/2024"
"1037",4430934,"Europa Conference League Final Stage","Maccabi Tel Aviv","Olympiacos","Olympiacos","Maccabi Tel Aviv","AttemptSaved","Ayoub El Kaabi","LeftFoot","FromCorner",0.209000647068024,0.4019,"2023/2024"
"1038",4430934,"Europa Conference League Final Stage","Maccabi Tel Aviv","Olympiacos","Olympiacos","Maccabi Tel Aviv","Goal","Konstantinos Fortounis","RightFoot","FastBreak",0.207683205604553,0.7498,"2023/2024"
"1039",4430934,"Europa Conference League Final Stage","Maccabi Tel Aviv","Olympiacos","Olympiacos","Maccabi Tel Aviv","Miss","Daniel Podence","LeftFoot","RegularPlay",0.0327817127108574,NA,"2023/2024"
"1040",4430934,"Europa Conference League Final Stage","Maccabi Tel Aviv","Olympiacos","Maccabi Tel Aviv","Olympiacos","AttemptSaved","Eran Zahavi","RightFoot","RegularPlay",0.0152462171390653,0.048,"2023/2024"
"1041",4430934,"Europa Conference League Final Stage","Maccabi Tel Aviv","Olympiacos","Olympiacos","Maccabi Tel Aviv","Goal","Ayoub El Kaabi","Header","RegularPlay",0.319754093885422,0.6155,"2023/2024"
"1042",4430934,"Europa Conference League Final Stage","Maccabi Tel Aviv","Olympiacos","Maccabi Tel Aviv","Olympiacos","Goal","Eran Zahavi","RightFoot","Penalty",0.7884,0.9919,"2023/2024"
"1043",4430934,"Europa Conference League Final Stage","Maccabi Tel Aviv","Olympiacos","Maccabi Tel Aviv","Olympiacos","AttemptSaved","Eran Zahavi","LeftFoot","RegularPlay",0.0250252280384302,0.0231,"2023/2024"
"1044",4430934,"Europa Conference League Final Stage","Maccabi Tel Aviv","Olympiacos","Olympiacos","Maccabi Tel Aviv","Goal","Ayoub El Kaabi","LeftFoot","SetPiece",0.299624502658844,0.3583,"2023/2024"
"1045",4430934,"Europa Conference League Final Stage","Maccabi Tel Aviv","Olympiacos","Olympiacos","Maccabi Tel Aviv","Miss","Daniel Podence","RightFoot","FastBreak",0.0471612475812435,NA,"2023/2024"
"1046",4430934,"Europa Conference League Final Stage","Maccabi Tel Aviv","Olympiacos","Maccabi Tel Aviv","Olympiacos","Miss","Dor Peretz","Header","RegularPlay",0.195078283548355,NA,"2023/2024"
"1047",4430934,"Europa Conference League Final Stage","Maccabi Tel Aviv","Olympiacos","Olympiacos","Maccabi Tel Aviv","AttemptSaved","Konstantinos Fortounis","RightFoot","ThrowInSetPiece",0.0235291440039873,NA,"2023/2024"
"1048",4430934,"Europa Conference League Final Stage","Maccabi Tel Aviv","Olympiacos","Olympiacos","Maccabi Tel Aviv","Miss","Stevan Jovetic","RightFoot","RegularPlay",0.0651047602295876,NA,"2023/2024"
"1049",4430934,"Europa Conference League Final Stage","Maccabi Tel Aviv","Olympiacos","Olympiacos","Maccabi Tel Aviv","Miss","Stevan Jovetic","LeftFoot","RegularPlay",0.0853127017617226,NA,"2023/2024"
"1050",4430934,"Europa Conference League Final Stage","Maccabi Tel Aviv","Olympiacos","Olympiacos","Maccabi Tel Aviv","Miss","Stevan Jovetic","Header","FromCorner",0.0414490029215813,NA,"2023/2024"
"1051",4430934,"Europa Conference League Final Stage","Maccabi Tel Aviv","Olympiacos","Olympiacos","Maccabi Tel Aviv","Goal","Stevan Jovetic","LeftFoot","SetPiece",0.0920814201235771,0.088,"2023/2024"
"1052",4430934,"Europa Conference League Final Stage","Maccabi Tel Aviv","Olympiacos","Maccabi Tel Aviv","Olympiacos","AttemptSaved","Eran Zahavi","Header","FromCorner",0.0444653555750847,0.0648,"2023/2024"
"1053",4430934,"Europa Conference League Final Stage","Maccabi Tel Aviv","Olympiacos","Olympiacos","Maccabi Tel Aviv","Goal","Youssef El Arabi","LeftFoot","RegularPlay",0.989321351051331,0.8881,"2023/2024"
"1054",4430934,"Europa Conference League Final Stage","Maccabi Tel Aviv","Olympiacos","Maccabi Tel Aviv","Olympiacos","Miss","Dor Turgeman","Header","RegularPlay",0.0876466259360313,NA,"2023/2024"
"1055",4430934,"Europa Conference League Final Stage","Maccabi Tel Aviv","Olympiacos","Maccabi Tel Aviv","Olympiacos","AttemptSaved","Avishay Cohen","LeftFoot","RegularPlay",0.110621184110641,0.0236,"2023/2024"
"1056",4222137,"1. Bundesliga","VfB Stuttgart","Union Berlin","Union Berlin","VfB Stuttgart","Miss","Yorbe Vertessen","RightFoot","RegularPlay",0.369049727916718,NA,"2023/2024"
"1057",4222137,"1. Bundesliga","VfB Stuttgart","Union Berlin","VfB Stuttgart","Union Berlin","AttemptSaved","Pascal Stenzel","RightFoot","RegularPlay",0.0110359480604529,NA,"2023/2024"
"1058",4222137,"1. Bundesliga","VfB Stuttgart","Union Berlin","VfB Stuttgart","Union Berlin","Miss","Enzo Millot","LeftFoot","RegularPlay",0.153077229857445,NA,"2023/2024"
"1059",4222137,"1. Bundesliga","VfB Stuttgart","Union Berlin","Union Berlin","VfB Stuttgart","AttemptSaved","András Schäfer","LeftFoot","RegularPlay",0.122055672109127,0.0968,"2023/2024"
"1060",4222137,"1. Bundesliga","VfB Stuttgart","Union Berlin","VfB Stuttgart","Union Berlin","Goal","Serhou Guirassy","RightFoot","RegularPlay",0.301331460475922,0.8749,"2023/2024"
"1061",4222137,"1. Bundesliga","VfB Stuttgart","Union Berlin","VfB Stuttgart","Union Berlin","AttemptSaved","Hiroki Ito","RightFoot","SetPiece",0.0616618059575558,NA,"2023/2024"
"1062",4222137,"1. Bundesliga","VfB Stuttgart","Union Berlin","VfB Stuttgart","Union Berlin","Miss","Pascal Stenzel","RightFoot","FromCorner",0.0132046733051538,NA,"2023/2024"
"1063",4222137,"1. Bundesliga","VfB Stuttgart","Union Berlin","Union Berlin","VfB Stuttgart","AttemptSaved","Kevin Volland","LeftFoot","SetPiece",0.0154711697250605,0.0313,"2023/2024"
"1064",4222137,"1. Bundesliga","VfB Stuttgart","Union Berlin","Union Berlin","VfB Stuttgart","Miss","Lucas Tousart","RightFoot","RegularPlay",0.122469358146191,NA,"2023/2024"
"1065",4222137,"1. Bundesliga","VfB Stuttgart","Union Berlin","VfB Stuttgart","Union Berlin","AttemptSaved","Josha Vagnoman","RightFoot","RegularPlay",0.125117838382721,0.7293,"2023/2024"
"1066",4222137,"1. Bundesliga","VfB Stuttgart","Union Berlin","Union Berlin","VfB Stuttgart","AttemptSaved","Yorbe Vertessen","RightFoot","RegularPlay",0.0732759386301041,NA,"2023/2024"
"1067",4222137,"1. Bundesliga","VfB Stuttgart","Union Berlin","Union Berlin","VfB Stuttgart","AttemptSaved","Lucas Tousart","Header","FromCorner",0.117394775152206,0.0408,"2023/2024"
"1068",4222137,"1. Bundesliga","VfB Stuttgart","Union Berlin","Union Berlin","VfB Stuttgart","Miss","Yorbe Vertessen","LeftFoot","FromCorner",0.0278091225773096,NA,"2023/2024"
"1069",4222137,"1. Bundesliga","VfB Stuttgart","Union Berlin","Union Berlin","VfB Stuttgart","AttemptSaved","Kevin Volland","LeftFoot","RegularPlay",0.0282834954559803,0.1445,"2023/2024"
"1070",4222137,"1. Bundesliga","VfB Stuttgart","Union Berlin","VfB Stuttgart","Union Berlin","AttemptSaved","Chris Führich","RightFoot","RegularPlay",0.0401934124529362,0.348,"2023/2024"
"1071",4222137,"1. Bundesliga","VfB Stuttgart","Union Berlin","VfB Stuttgart","Union Berlin","Miss","Enzo Millot","LeftFoot","RegularPlay",0.0269916635006666,NA,"2023/2024"
"1072",4222137,"1. Bundesliga","VfB Stuttgart","Union Berlin","VfB Stuttgart","Union Berlin","AttemptSaved","Angelo Stiller","LeftFoot","RegularPlay",0.0267339609563351,NA,"2023/2024"
"1073",4222137,"1. Bundesliga","VfB Stuttgart","Union Berlin","VfB Stuttgart","Union Berlin","Goal","Chris Führich","RightFoot","RegularPlay",0.0474647395312786,0.6024,"2023/2024"
"1074",4222137,"1. Bundesliga","VfB Stuttgart","Union Berlin","VfB Stuttgart","Union Berlin","Miss","Maximilian Mittelstaedt","LeftFoot","RegularPlay",0.0639023408293724,NA,"2023/2024"
"1075",4222137,"1. Bundesliga","VfB Stuttgart","Union Berlin","VfB Stuttgart","Union Berlin","AttemptSaved","Josha Vagnoman","LeftFoot","RegularPlay",0.026577040553093,0.3315,"2023/2024"
"1076",4222137,"1. Bundesliga","VfB Stuttgart","Union Berlin","Union Berlin","VfB Stuttgart","AttemptSaved","Chris Bedia","LeftFoot","RegularPlay",0.0329258441925049,NA,"2023/2024"
"1077",4222137,"1. Bundesliga","VfB Stuttgart","Union Berlin","VfB Stuttgart","Union Berlin","AttemptSaved","Woo-Yeong Jeong","RightFoot","RegularPlay",0.0340003967285156,NA,"2023/2024"
"1078",4222137,"1. Bundesliga","VfB Stuttgart","Union Berlin","VfB Stuttgart","Union Berlin","Miss","Mahmoud Dahoud","RightFoot","RegularPlay",0.055595625191927,NA,"2023/2024"
"1079",4222129,"1. Bundesliga","Bayern München","Mainz 05","Bayern München","Mainz 05","AttemptSaved","Alphonso Davies","LeftFoot","FromCorner",0.0179858151823282,NA,"2023/2024"
"1080",4222129,"1. Bundesliga","Bayern München","Mainz 05","Bayern München","Mainz 05","AttemptSaved","Jamal Musiala","Header","RegularPlay",0.113918349146843,NA,"2023/2024"
"1081",4222129,"1. Bundesliga","Bayern München","Mainz 05","Bayern München","Mainz 05","AttemptSaved","Thomas Müller","RightFoot","RegularPlay",0.0907777026295662,NA,"2023/2024"
"1082",4222129,"1. Bundesliga","Bayern München","Mainz 05","Bayern München","Mainz 05","Miss","Harry Kane","RightFoot","RegularPlay",0.0885908901691437,NA,"2023/2024"
"1083",4222129,"1. Bundesliga","Bayern München","Mainz 05","Mainz 05","Bayern München","AttemptSaved","Nadiem Amiri","RightFoot","FromCorner",0.0165046453475952,NA,"2023/2024"
"1084",4222129,"1. Bundesliga","Bayern München","Mainz 05","Bayern München","Mainz 05","Goal","Harry Kane","RightFoot","FastBreak",0.917372167110443,0.9445,"2023/2024"
"1085",4222129,"1. Bundesliga","Bayern München","Mainz 05","Bayern München","Mainz 05","AttemptSaved","Harry Kane","RightFoot","RegularPlay",0.0839647725224495,0.3588,"2023/2024"
"1086",4222129,"1. Bundesliga","Bayern München","Mainz 05","Bayern München","Mainz 05","Goal","Leon Goretzka","LeftFoot","SetPiece",0.336832851171494,0.8268,"2023/2024"
"1087",4222129,"1. Bundesliga","Bayern München","Mainz 05","Bayern München","Mainz 05","Post","Harry Kane","Header","SetPiece",0.32428702712059,NA,"2023/2024"
"1088",4222129,"1. Bundesliga","Bayern München","Mainz 05","Bayern München","Mainz 05","Miss","Joshua Kimmich","RightFoot","RegularPlay",0.111608676612377,NA,"2023/2024"
"1089",4222129,"1. Bundesliga","Bayern München","Mainz 05","Bayern München","Mainz 05","AttemptSaved","Harry Kane","RightFoot","FastBreak",0.119316317141056,NA,"2023/2024"
"1090",4222129,"1. Bundesliga","Bayern München","Mainz 05","Mainz 05","Bayern München","Goal","Nadiem Amiri","RightFoot","FreeKick",0.0321480669081211,0.4105,"2023/2024"
"1091",4222129,"1. Bundesliga","Bayern München","Mainz 05","Bayern München","Mainz 05","AttemptSaved","Jamal Musiala","RightFoot","RegularPlay",0.0862965509295464,NA,"2023/2024"
"1092",4222129,"1. Bundesliga","Bayern München","Mainz 05","Mainz 05","Bayern München","Miss","Brajan Gruda","LeftFoot","RegularPlay",0.0948105975985527,NA,"2023/2024"
"1093",4222129,"1. Bundesliga","Bayern München","Mainz 05","Bayern München","Mainz 05","AttemptSaved","Thomas Müller","Header","SetPiece",0.128398194909096,NA,"2023/2024"
"1094",4222129,"1. Bundesliga","Bayern München","Mainz 05","Bayern München","Mainz 05","Goal","Harry Kane","LeftFoot","RegularPlay",0.572588622570038,0.4801,"2023/2024"
"1095",4222129,"1. Bundesliga","Bayern München","Mainz 05","Bayern München","Mainz 05","Goal","Thomas Müller","RightFoot","RegularPlay",0.951360106468201,0.9518,"2023/2024"
"1096",4222129,"1. Bundesliga","Bayern München","Mainz 05","Mainz 05","Bayern München","AttemptSaved","Nadiem Amiri","RightFoot","RegularPlay",0.0259363260120153,0.0153,"2023/2024"
"1097",4222129,"1. Bundesliga","Bayern München","Mainz 05","Mainz 05","Bayern München","AttemptSaved","Philipp Mwene","RightFoot","RegularPlay",0.035484004765749,NA,"2023/2024"
"1098",4222129,"1. Bundesliga","Bayern München","Mainz 05","Mainz 05","Bayern München","Miss","Brajan Gruda","LeftFoot","RegularPlay",0.055851936340332,NA,"2023/2024"
"1099",4222129,"1. Bundesliga","Bayern München","Mainz 05","Mainz 05","Bayern München","AttemptSaved","Philipp Mwene","RightFoot","RegularPlay",0.0218065697699785,NA,"2023/2024"
"1100",4222129,"1. Bundesliga","Bayern München","Mainz 05","Mainz 05","Bayern München","AttemptSaved","Silvan Widmer","Header","FromCorner",0.0642352998256683,NA,"2023/2024"
"1101",4222129,"1. Bundesliga","Bayern München","Mainz 05","Mainz 05","Bayern München","AttemptSaved","Anthony Caci","LeftFoot","RegularPlay",0.0649411901831627,NA,"2023/2024"
"1102",4222129,"1. Bundesliga","Bayern München","Mainz 05","Mainz 05","Bayern München","AttemptSaved","Edimilson Fernandes","RightFoot","RegularPlay",0.0224864929914474,NA,"2023/2024"
"1103",4222129,"1. Bundesliga","Bayern München","Mainz 05","Mainz 05","Bayern München","Miss","Sepp van den Berg","Header","FromCorner",0.259528398513794,NA,"2023/2024"
"1104",4222129,"1. Bundesliga","Bayern München","Mainz 05","Bayern München","Mainz 05","Goal","Jamal Musiala","RightFoot","RegularPlay",0.216105088591576,0.7126,"2023/2024"
"1105",4222129,"1. Bundesliga","Bayern München","Mainz 05","Bayern München","Mainz 05","AttemptSaved","Harry Kane","RightFoot","RegularPlay",0.210695192217827,0.13,"2023/2024"
"1106",4222129,"1. Bundesliga","Bayern München","Mainz 05","Bayern München","Mainz 05","Goal","Serge Gnabry","RightFoot","RegularPlay",0.55216920375824,0.8481,"2023/2024"
"1107",4222129,"1. Bundesliga","Bayern München","Mainz 05","Bayern München","Mainz 05","AttemptSaved","Mathys Tel","LeftFoot","RegularPlay",0.0410128198564053,NA,"2023/2024"
"1108",4222129,"1. Bundesliga","Bayern München","Mainz 05","Bayern München","Mainz 05","AttemptSaved","Eric Dier","Header","FromCorner",0.0436139702796936,0.6317,"2023/2024"
"1109",4222129,"1. Bundesliga","Bayern München","Mainz 05","Bayern München","Mainz 05","Goal","Harry Kane","Header","FromCorner",0.852479159832001,0.9671,"2023/2024"
"1110",4222129,"1. Bundesliga","Bayern München","Mainz 05","Mainz 05","Bayern München","AttemptSaved","Marco Richter","RightFoot","RegularPlay",0.0410153120756149,NA,"2023/2024"
"1111",4222129,"1. Bundesliga","Bayern München","Mainz 05","Mainz 05","Bayern München","Miss","Sepp van den Berg","Header","FromCorner",0.0667233541607857,NA,"2023/2024"
"1112",4222129,"1. Bundesliga","Bayern München","Mainz 05","Bayern München","Mainz 05","Miss","Harry Kane","LeftFoot","RegularPlay",0.0767912641167641,NA,"2023/2024"
"1113",4222129,"1. Bundesliga","Bayern München","Mainz 05","Mainz 05","Bayern München","Miss","Silvan Widmer","RightFoot","RegularPlay",0.0360342189669609,NA,"2023/2024"
"1114",4222129,"1. Bundesliga","Bayern München","Mainz 05","Bayern München","Mainz 05","AttemptSaved","Bryan Zaragoza","RightFoot","RegularPlay",0.0849668607115746,NA,"2023/2024"
"1115",4222129,"1. Bundesliga","Bayern München","Mainz 05","Bayern München","Mainz 05","Miss","Serge Gnabry","LeftFoot","FromCorner",0.0375133454799652,NA,"2023/2024"
"1116",4222129,"1. Bundesliga","Bayern München","Mainz 05","Bayern München","Mainz 05","Goal","Leon Goretzka","Header","RegularPlay",0.500127553939819,0.7618,"2023/2024"
"1117",4222133,"1. Bundesliga","Borussia Mönchengladbach","FC Köln","FC Köln","Borussia Mönchengladbach","Goal","Faride Alidou","RightFoot","RegularPlay",0.0439812429249287,0.1313,"2023/2024"
"1118",4222133,"1. Bundesliga","Borussia Mönchengladbach","FC Köln","Borussia Mönchengladbach","FC Köln","AttemptSaved","Florian Neuhaus","RightFoot","RegularPlay",0.118608020246029,0.3338,"2023/2024"
"1119",4222133,"1. Bundesliga","Borussia Mönchengladbach","FC Köln","Borussia Mönchengladbach","FC Köln","Miss","Nathan N'Goumou","RightFoot","RegularPlay",0.114489533007145,NA,"2023/2024"
"1120",4222133,"1. Bundesliga","Borussia Mönchengladbach","FC Köln","Borussia Mönchengladbach","FC Köln","Miss","Florian Neuhaus","LeftFoot","FromCorner",0.0243791025131941,NA,"2023/2024"
"1121",4222133,"1. Bundesliga","Borussia Mönchengladbach","FC Köln","FC Köln","Borussia Mönchengladbach","AttemptSaved","Florian Kainz","RightFoot","RegularPlay",0.0365285985171795,0.2323,"2023/2024"
"1122",4222133,"1. Bundesliga","Borussia Mönchengladbach","FC Köln","FC Köln","Borussia Mönchengladbach","AttemptSaved","Eric Martel","RightFoot","SetPiece",0.00618149945512414,NA,"2023/2024"
"1123",4222133,"1. Bundesliga","Borussia Mönchengladbach","FC Köln","FC Köln","Borussia Mönchengladbach","Miss","Julian Chabot","RightFoot","SetPiece",0.0175697207450867,NA,"2023/2024"
"1124",4222133,"1. Bundesliga","Borussia Mönchengladbach","FC Köln","Borussia Mönchengladbach","FC Köln","Miss","Jordan Pefok","RightFoot","RegularPlay",0.157016649842262,NA,"2023/2024"
"1125",4222133,"1. Bundesliga","Borussia Mönchengladbach","FC Köln","Borussia Mönchengladbach","FC Köln","Goal","Franck Honorat","RightFoot","RegularPlay",0.194556355476379,0.6078,"2023/2024"
"1126",4222133,"1. Bundesliga","Borussia Mönchengladbach","FC Köln","FC Köln","Borussia Mönchengladbach","AttemptSaved","Sargis Adamyan","LeftFoot","RegularPlay",0.0265774801373482,NA,"2023/2024"
"1127",4222133,"1. Bundesliga","Borussia Mönchengladbach","FC Köln","Borussia Mönchengladbach","FC Köln","AttemptSaved","Franck Honorat","RightFoot","RegularPlay",0.0233531072735786,NA,"2023/2024"
"1128",4222133,"1. Bundesliga","Borussia Mönchengladbach","FC Köln","Borussia Mönchengladbach","FC Köln","Miss","Franck Honorat","RightFoot","RegularPlay",0.0242044907063246,NA,"2023/2024"
"1129",4222133,"1. Bundesliga","Borussia Mönchengladbach","FC Köln","Borussia Mönchengladbach","FC Köln","Miss","Franck Honorat","Header","RegularPlay",0.0245937779545784,NA,"2023/2024"
"1130",4222133,"1. Bundesliga","Borussia Mönchengladbach","FC Köln","FC Köln","Borussia Mönchengladbach","AttemptSaved","Sargis Adamyan","Header","RegularPlay",0.0604579821228981,0.0512,"2023/2024"
"1131",4222133,"1. Bundesliga","Borussia Mönchengladbach","FC Köln","FC Köln","Borussia Mönchengladbach","AttemptSaved","Sargis Adamyan","RightFoot","RegularPlay",0.0688223913311958,NA,"2023/2024"
"1132",4222133,"1. Bundesliga","Borussia Mönchengladbach","FC Köln","Borussia Mönchengladbach","FC Köln","Miss","Nico Elvedi","Header","FromCorner",0.0849485248327255,NA,"2023/2024"
"1133",4222133,"1. Bundesliga","Borussia Mönchengladbach","FC Köln","Borussia Mönchengladbach","FC Köln","Post","Florian Neuhaus","LeftFoot","RegularPlay",0.506209552288055,NA,"2023/2024"
"1134",4222133,"1. Bundesliga","Borussia Mönchengladbach","FC Köln","FC Köln","Borussia Mönchengladbach","Goal","Faride Alidou","Header","SetPiece",0.115330331027508,0.3998,"2023/2024"
"1135",4222133,"1. Bundesliga","Borussia Mönchengladbach","FC Köln","Borussia Mönchengladbach","FC Köln","AttemptSaved","Nathan N'Goumou","RightFoot","RegularPlay",0.0358321145176888,0.1797,"2023/2024"
"1136",4222133,"1. Bundesliga","Borussia Mönchengladbach","FC Köln","Borussia Mönchengladbach","FC Köln","AttemptSaved","Florian Neuhaus","RightFoot","FromCorner",0.0632626116275787,NA,"2023/2024"
"1137",4222133,"1. Bundesliga","Borussia Mönchengladbach","FC Köln","Borussia Mönchengladbach","FC Köln","Goal","Robin Hack","Header","RegularPlay",0.0876466259360313,0.4021,"2023/2024"
"1138",4222133,"1. Bundesliga","Borussia Mönchengladbach","FC Köln","Borussia Mönchengladbach","FC Köln","Goal","Robin Hack","RightFoot","FromCorner",0.0762601420283318,0.4933,"2023/2024"
"1139",4222133,"1. Bundesliga","Borussia Mönchengladbach","FC Köln","FC Köln","Borussia Mönchengladbach","AttemptSaved","Leart Paqarada","LeftFoot","FreeKick",0.120298475027084,NA,"2023/2024"
"1140",4222133,"1. Bundesliga","Borussia Mönchengladbach","FC Köln","FC Köln","Borussia Mönchengladbach","Goal","Damion Downs","LeftFoot","RegularPlay",0.0267576798796654,0.6941,"2023/2024"
"1141",4222133,"1. Bundesliga","Borussia Mönchengladbach","FC Köln","FC Köln","Borussia Mönchengladbach","Miss","Sargis Adamyan","LeftFoot","RegularPlay",0.0812141448259354,NA,"2023/2024"
"1142",4222133,"1. Bundesliga","Borussia Mönchengladbach","FC Köln","Borussia Mönchengladbach","FC Köln","Miss","Florian Neuhaus","LeftFoot","RegularPlay",0.0669532939791679,NA,"2023/2024"
"1143",4222133,"1. Bundesliga","Borussia Mönchengladbach","FC Köln","FC Köln","Borussia Mönchengladbach","Miss","Julian Chabot","Header","FromCorner",0.0123983900994062,NA,"2023/2024"
"1144",4222133,"1. Bundesliga","Borussia Mönchengladbach","FC Köln","Borussia Mönchengladbach","FC Köln","Miss","Robin Hack","RightFoot","RegularPlay",0.14813394844532,NA,"2023/2024"
"1145",4222133,"1. Bundesliga","Borussia Mönchengladbach","FC Köln","Borussia Mönchengladbach","FC Köln","AttemptSaved","Florian Neuhaus","RightFoot","RegularPlay",0.0725013762712479,NA,"2023/2024"
"1146",4222136,"1. Bundesliga","FC Augsburg","FC Heidenheim","FC Augsburg","FC Heidenheim","AttemptSaved","Kevin Mbabu","RightFoot","RegularPlay",0.0170587915927172,0.037,"2023/2024"
"1147",4222136,"1. Bundesliga","FC Augsburg","FC Heidenheim","FC Heidenheim","FC Augsburg","Miss","Marvin Pieringer","RightFoot","RegularPlay",0.0610362961888313,NA,"2023/2024"
"1148",4222136,"1. Bundesliga","FC Augsburg","FC Heidenheim","FC Heidenheim","FC Augsburg","AttemptSaved","Jan-Niklas Beste","LeftFoot","RegularPlay",0.0351546369493008,0.1245,"2023/2024"
"1149",4222136,"1. Bundesliga","FC Augsburg","FC Heidenheim","FC Augsburg","FC Heidenheim","Goal","Jeffrey Gouweleeuw","LeftFoot","FromCorner",0.153751686215401,0.1498,"2023/2024"
"1150",4222136,"1. Bundesliga","FC Augsburg","FC Heidenheim","FC Augsburg","FC Heidenheim","Miss","Ruben Vargas","LeftFoot","RegularPlay",0.0564024299383163,NA,"2023/2024"
"1151",4222136,"1. Bundesliga","FC Augsburg","FC Heidenheim","FC Heidenheim","FC Augsburg","Miss","Nikola Dovedan","RightFoot","RegularPlay",0.0119990101084113,NA,"2023/2024"
"1152",4222136,"1. Bundesliga","FC Augsburg","FC Heidenheim","FC Heidenheim","FC Augsburg","Miss","Nikola Dovedan","Header","RegularPlay",0.052611380815506,NA,"2023/2024"
"1153",4222136,"1. Bundesliga","FC Augsburg","FC Heidenheim","FC Augsburg","FC Heidenheim","AttemptSaved","Iago","LeftFoot","RegularPlay",0.190821066498756,0.3217,"2023/2024"
"1154",4222136,"1. Bundesliga","FC Augsburg","FC Heidenheim","FC Augsburg","FC Heidenheim","AttemptSaved","Arne Engels","RightFoot","FreeKick",0.0659827888011932,NA,"2023/2024"
"1155",4222136,"1. Bundesliga","FC Augsburg","FC Heidenheim","FC Heidenheim","FC Augsburg","Miss","Florian Pick","RightFoot","RegularPlay",0.0817570835351944,NA,"2023/2024"
"1156",4222136,"1. Bundesliga","FC Augsburg","FC Heidenheim","FC Heidenheim","FC Augsburg","Miss","Eren Dinkci","Header","RegularPlay",0.132999509572983,NA,"2023/2024"
"1157",4222136,"1. Bundesliga","FC Augsburg","FC Heidenheim","FC Augsburg","FC Heidenheim","Miss","Phillip Tietz","RightFoot","RegularPlay",0.0260539576411247,NA,"2023/2024"
"1158",4222136,"1. Bundesliga","FC Augsburg","FC Heidenheim","FC Augsburg","FC Heidenheim","AttemptSaved","Ermedin Demirovic","RightFoot","RegularPlay",0.031775277107954,NA,"2023/2024"
"1159",4222130,"1. Bundesliga","RB Leipzig","SV Darmstadt","RB Leipzig","SV Darmstadt","Miss","Yussuf Poulsen","Header","FromCorner",0.0995270162820816,NA,"2023/2024"
"1160",4222130,"1. Bundesliga","RB Leipzig","SV Darmstadt","RB Leipzig","SV Darmstadt","Miss","David Raum","LeftFoot","RegularPlay",0.0474339947104454,NA,"2023/2024"
"1161",4222130,"1. Bundesliga","RB Leipzig","SV Darmstadt","RB Leipzig","SV Darmstadt","Miss","Xavi Simons","RightFoot","FreeKick",0.0748888328671455,NA,"2023/2024"
"1162",4222130,"1. Bundesliga","RB Leipzig","SV Darmstadt","SV Darmstadt","RB Leipzig","AttemptSaved","Gerrit Holtmann","LeftFoot","FastBreak",0.053312886506319,0.273,"2023/2024"
