"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Event_Time","Is_Pens","Event_Half","Event_Type","Event_Players","Score_Progression","Penalty_Number","player_name_goal","player_name_ast","player_name_pen"
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Kenya","4-1-4-1",2,NA,"Michael Olunga · 3&rsquor; Richard Odada (P) · 15&rsquor;","2","0","Rwanda","4-1-4-1",1,NA,"Olivier Niyonzima · 66&rsquor;","2","0","https://fbref.com/en/matches/7d41c773/Kenya-Rwanda-November-15-2021-WCQ----CAF-M","Kenya","Home",3,FALSE,1,"Goal","Michael Olunga Assist: Abdalla Hassan","1:0",NA,"Michael Olunga","Abdalla Hassan",NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Kenya","4-1-4-1",2,NA,"Michael Olunga · 3&rsquor; Richard Odada (P) · 15&rsquor;","2","0","Rwanda","4-1-4-1",1,NA,"Olivier Niyonzima · 66&rsquor;","2","0","https://fbref.com/en/matches/7d41c773/Kenya-Rwanda-November-15-2021-WCQ----CAF-M","Kenya","Home",15,FALSE,1,"Penalty","Richard Odada Penalty Kick","2:0",NA,NA,NA,"Richard Odada"
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Kenya","4-1-4-1",2,NA,"Michael Olunga · 3&rsquor; Richard Odada (P) · 15&rsquor;","2","0","Rwanda","4-1-4-1",1,NA,"Olivier Niyonzima · 66&rsquor;","2","0","https://fbref.com/en/matches/7d41c773/Kenya-Rwanda-November-15-2021-WCQ----CAF-M","Rwanda","Away",25,FALSE,1,"Substitute","Ernest Sugira for Keddy Nsanzimfura","2:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Kenya","4-1-4-1",2,NA,"Michael Olunga · 3&rsquor; Richard Odada (P) · 15&rsquor;","2","0","Rwanda","4-1-4-1",1,NA,"Olivier Niyonzima · 66&rsquor;","2","0","https://fbref.com/en/matches/7d41c773/Kenya-Rwanda-November-15-2021-WCQ----CAF-M","Kenya","Home",46,FALSE,2,"Substitute","Samuel Onyango for Eric Ouma","2:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Kenya","4-1-4-1",2,NA,"Michael Olunga · 3&rsquor; Richard Odada (P) · 15&rsquor;","2","0","Rwanda","4-1-4-1",1,NA,"Olivier Niyonzima · 66&rsquor;","2","0","https://fbref.com/en/matches/7d41c773/Kenya-Rwanda-November-15-2021-WCQ----CAF-M","Rwanda","Away",46,FALSE,2,"Substitute","Muhadjiri Hakizimana for Innocent Nshuti","2:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Kenya","4-1-4-1",2,NA,"Michael Olunga · 3&rsquor; Richard Odada (P) · 15&rsquor;","2","0","Rwanda","4-1-4-1",1,NA,"Olivier Niyonzima · 66&rsquor;","2","0","https://fbref.com/en/matches/7d41c773/Kenya-Rwanda-November-15-2021-WCQ----CAF-M","Rwanda","Away",49,FALSE,2,"Yellow Card","Olivier Niyonzima","2:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Kenya","4-1-4-1",2,NA,"Michael Olunga · 3&rsquor; Richard Odada (P) · 15&rsquor;","2","0","Rwanda","4-1-4-1",1,NA,"Olivier Niyonzima · 66&rsquor;","2","0","https://fbref.com/en/matches/7d41c773/Kenya-Rwanda-November-15-2021-WCQ----CAF-M","Kenya","Home",52,FALSE,2,"Yellow Card","Joseph Okumu","2:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Kenya","4-1-4-1",2,NA,"Michael Olunga · 3&rsquor; Richard Odada (P) · 15&rsquor;","2","0","Rwanda","4-1-4-1",1,NA,"Olivier Niyonzima · 66&rsquor;","2","0","https://fbref.com/en/matches/7d41c773/Kenya-Rwanda-November-15-2021-WCQ----CAF-M","Rwanda","Away",57,FALSE,2,"Yellow Card","Denis Rukundo","2:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Kenya","4-1-4-1",2,NA,"Michael Olunga · 3&rsquor; Richard Odada (P) · 15&rsquor;","2","0","Rwanda","4-1-4-1",1,NA,"Olivier Niyonzima · 66&rsquor;","2","0","https://fbref.com/en/matches/7d41c773/Kenya-Rwanda-November-15-2021-WCQ----CAF-M","Kenya","Home",61,FALSE,2,"Substitute","Anthony Wambani for Teddy Akumu","2:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Kenya","4-1-4-1",2,NA,"Michael Olunga · 3&rsquor; Richard Odada (P) · 15&rsquor;","2","0","Rwanda","4-1-4-1",1,NA,"Olivier Niyonzima · 66&rsquor;","2","0","https://fbref.com/en/matches/7d41c773/Kenya-Rwanda-November-15-2021-WCQ----CAF-M","Rwanda","Away",62,FALSE,2,"Substitute","Ali Serumogo for Denis Rukundo","2:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Kenya","4-1-4-1",2,NA,"Michael Olunga · 3&rsquor; Richard Odada (P) · 15&rsquor;","2","0","Rwanda","4-1-4-1",1,NA,"Olivier Niyonzima · 66&rsquor;","2","0","https://fbref.com/en/matches/7d41c773/Kenya-Rwanda-November-15-2021-WCQ----CAF-M","Rwanda","Away",66,FALSE,2,"Goal","Olivier Niyonzima Assist: Muhadjiri Hakizimana","2:1",NA,"Olivier Niyonzima","Muhadjiri Hakizimana",NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Kenya","4-1-4-1",2,NA,"Michael Olunga · 3&rsquor; Richard Odada (P) · 15&rsquor;","2","0","Rwanda","4-1-4-1",1,NA,"Olivier Niyonzima · 66&rsquor;","2","0","https://fbref.com/en/matches/7d41c773/Kenya-Rwanda-November-15-2021-WCQ----CAF-M","Kenya","Home",80,FALSE,2,"Substitute","Timothy Ouma for Samuel Onyango","2:1",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Kenya","4-1-4-1",2,NA,"Michael Olunga · 3&rsquor; Richard Odada (P) · 15&rsquor;","2","0","Rwanda","4-1-4-1",1,NA,"Olivier Niyonzima · 66&rsquor;","2","0","https://fbref.com/en/matches/7d41c773/Kenya-Rwanda-November-15-2021-WCQ----CAF-M","Kenya","Home",80,FALSE,2,"Substitute","Duke Abuya for Richard Odada","2:1",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Kenya","4-1-4-1",2,NA,"Michael Olunga · 3&rsquor; Richard Odada (P) · 15&rsquor;","2","0","Rwanda","4-1-4-1",1,NA,"Olivier Niyonzima · 66&rsquor;","2","0","https://fbref.com/en/matches/7d41c773/Kenya-Rwanda-November-15-2021-WCQ----CAF-M","Kenya","Home",90,FALSE,2,"Yellow Card","James Saruni","2:1",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Guinea-Bissau","4-1-4-1",0,NA,"","0","0","Sudan","4-2-2-2",0,NA,"","1","0","https://fbref.com/en/matches/bfbea232/Guinea-Bissau-Sudan-November-15-2021-WCQ----CAF-M","Guinea-Bissau","Home",46,FALSE,2,"Substitute","Jefferson Encada for Steve Ambri","0:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Guinea-Bissau","4-1-4-1",0,NA,"","0","0","Sudan","4-2-2-2",0,NA,"","1","0","https://fbref.com/en/matches/bfbea232/Guinea-Bissau-Sudan-November-15-2021-WCQ----CAF-M","Sudan","Away",46,FALSE,2,"Substitute","Dhiya Mahjoub for Walieldin Khidir","0:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Guinea-Bissau","4-1-4-1",0,NA,"","0","0","Sudan","4-2-2-2",0,NA,"","1","0","https://fbref.com/en/matches/bfbea232/Guinea-Bissau-Sudan-November-15-2021-WCQ----CAF-M","Sudan","Away",47,FALSE,2,"Yellow Card","Mohamed Erneq","0:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Guinea-Bissau","4-1-4-1",0,NA,"","0","0","Sudan","4-2-2-2",0,NA,"","1","0","https://fbref.com/en/matches/bfbea232/Guinea-Bissau-Sudan-November-15-2021-WCQ----CAF-M","Sudan","Away",69,FALSE,2,"Substitute","Al Gozoli Nooh for Yasir Mozamil","0:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Guinea-Bissau","4-1-4-1",0,NA,"","0","0","Sudan","4-2-2-2",0,NA,"","1","0","https://fbref.com/en/matches/bfbea232/Guinea-Bissau-Sudan-November-15-2021-WCQ----CAF-M","Sudan","Away",69,FALSE,2,"Substitute","Ahmed Adam Bebo for Faris Abdalla","0:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Guinea-Bissau","4-1-4-1",0,NA,"","0","0","Sudan","4-2-2-2",0,NA,"","1","0","https://fbref.com/en/matches/bfbea232/Guinea-Bissau-Sudan-November-15-2021-WCQ----CAF-M","Guinea-Bissau","Home",80,FALSE,2,"Substitute","Frédéric Mendy for Alexandre Mendy","0:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Guinea-Bissau","4-1-4-1",0,NA,"","0","0","Sudan","4-2-2-2",0,NA,"","1","0","https://fbref.com/en/matches/bfbea232/Guinea-Bissau-Sudan-November-15-2021-WCQ----CAF-M","Guinea-Bissau","Home",84,FALSE,2,"Substitute","Moreto Cassamã for João Jaquité","0:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Guinea-Bissau","4-1-4-1",0,NA,"","0","0","Sudan","4-2-2-2",0,NA,"","1","0","https://fbref.com/en/matches/bfbea232/Guinea-Bissau-Sudan-November-15-2021-WCQ----CAF-M","Sudan","Away",87,FALSE,2,"Substitute","Mohamed Al Rashed for Mohamed Abdelrahman Al Gharbal","0:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Guinea-Bissau","4-1-4-1",0,NA,"","0","0","Sudan","4-2-2-2",0,NA,"","1","0","https://fbref.com/en/matches/bfbea232/Guinea-Bissau-Sudan-November-15-2021-WCQ----CAF-M","Guinea-Bissau","Home",92,FALSE,2,"Substitute","Simão for Jorginho","0:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Niger","4-2-3-1",7,NA,"Adebayor Zakari Adje · 14&rsquor; Adebayor Zakari Adje · 36&rsquor; Mohamed Wonkoye · 62&rsquor; Daniel Sosah · 64&rsquor; Adebayor Zakari Adje · 75&rsquor; Issa Djibrilla · 85&rsquor; Issa Djibrilla · 87&rsquor;","4","0","Djibouti","3-4-1-2",2,NA,"Youssouf Abdi · 33&rsquor; Yabeh Siad · 84&rsquor;","3","0","https://fbref.com/en/matches/18171f22/Niger-Djibouti-November-15-2021-WCQ----CAF-M","Niger","Home",14,FALSE,1,"Goal","Adebayor Zakari Adje Assist: Daniel Sosah","1:0",NA,"Adebayor Zakari Adje","Daniel Sosah",NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Niger","4-2-3-1",7,NA,"Adebayor Zakari Adje · 14&rsquor; Adebayor Zakari Adje · 36&rsquor; Mohamed Wonkoye · 62&rsquor; Daniel Sosah · 64&rsquor; Adebayor Zakari Adje · 75&rsquor; Issa Djibrilla · 85&rsquor; Issa Djibrilla · 87&rsquor;","4","0","Djibouti","3-4-1-2",2,NA,"Youssouf Abdi · 33&rsquor; Yabeh Siad · 84&rsquor;","3","0","https://fbref.com/en/matches/18171f22/Niger-Djibouti-November-15-2021-WCQ----CAF-M","Niger","Home",26,FALSE,1,"Substitute","Razak Seyni for Boureima Katakoré","1:0",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Niger","4-2-3-1",7,NA,"Adebayor Zakari Adje · 14&rsquor; Adebayor Zakari Adje · 36&rsquor; Mohamed Wonkoye · 62&rsquor; Daniel Sosah · 64&rsquor; Adebayor Zakari Adje · 75&rsquor; Issa Djibrilla · 85&rsquor; Issa Djibrilla · 87&rsquor;","4","0","Djibouti","3-4-1-2",2,NA,"Youssouf Abdi · 33&rsquor; Yabeh Siad · 84&rsquor;","3","0","https://fbref.com/en/matches/18171f22/Niger-Djibouti-November-15-2021-WCQ----CAF-M","Djibouti","Away",33,FALSE,1,"Goal","Youssouf Abdi Assist: Doualeh Mahamoud","1:1",NA,"Youssouf Abdi","Doualeh Mahamoud",NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Niger","4-2-3-1",7,NA,"Adebayor Zakari Adje · 14&rsquor; Adebayor Zakari Adje · 36&rsquor; Mohamed Wonkoye · 62&rsquor; Daniel Sosah · 64&rsquor; Adebayor Zakari Adje · 75&rsquor; Issa Djibrilla · 85&rsquor; Issa Djibrilla · 87&rsquor;","4","0","Djibouti","3-4-1-2",2,NA,"Youssouf Abdi · 33&rsquor; Yabeh Siad · 84&rsquor;","3","0","https://fbref.com/en/matches/18171f22/Niger-Djibouti-November-15-2021-WCQ----CAF-M","Niger","Home",36,FALSE,1,"Goal","Adebayor Zakari Adje Assist: Ibrahim Abdoul Aziz","2:1",NA,"Adebayor Zakari Adje","Ibrahim Abdoul Aziz",NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Niger","4-2-3-1",7,NA,"Adebayor Zakari Adje · 14&rsquor; Adebayor Zakari Adje · 36&rsquor; Mohamed Wonkoye · 62&rsquor; Daniel Sosah · 64&rsquor; Adebayor Zakari Adje · 75&rsquor; Issa Djibrilla · 85&rsquor; Issa Djibrilla · 87&rsquor;","4","0","Djibouti","3-4-1-2",2,NA,"Youssouf Abdi · 33&rsquor; Yabeh Siad · 84&rsquor;","3","0","https://fbref.com/en/matches/18171f22/Niger-Djibouti-November-15-2021-WCQ----CAF-M","Niger","Home",48,FALSE,2,"Yellow Card","Youssouf Oumarou","2:1",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Niger","4-2-3-1",7,NA,"Adebayor Zakari Adje · 14&rsquor; Adebayor Zakari Adje · 36&rsquor; Mohamed Wonkoye · 62&rsquor; Daniel Sosah · 64&rsquor; Adebayor Zakari Adje · 75&rsquor; Issa Djibrilla · 85&rsquor; Issa Djibrilla · 87&rsquor;","4","0","Djibouti","3-4-1-2",2,NA,"Youssouf Abdi · 33&rsquor; Yabeh Siad · 84&rsquor;","3","0","https://fbref.com/en/matches/18171f22/Niger-Djibouti-November-15-2021-WCQ----CAF-M","Niger","Home",56,FALSE,2,"Substitute","Mohamed Wonkoye for Youssouf Oumarou","2:1",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Niger","4-2-3-1",7,NA,"Adebayor Zakari Adje · 14&rsquor; Adebayor Zakari Adje · 36&rsquor; Mohamed Wonkoye · 62&rsquor; Daniel Sosah · 64&rsquor; Adebayor Zakari Adje · 75&rsquor; Issa Djibrilla · 85&rsquor; Issa Djibrilla · 87&rsquor;","4","0","Djibouti","3-4-1-2",2,NA,"Youssouf Abdi · 33&rsquor; Yabeh Siad · 84&rsquor;","3","0","https://fbref.com/en/matches/18171f22/Niger-Djibouti-November-15-2021-WCQ----CAF-M","Niger","Home",62,FALSE,2,"Goal","Mohamed Wonkoye Assist: Mahamadou Sabo","3:1",NA,"Mohamed Wonkoye","Mahamadou Sabo",NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Niger","4-2-3-1",7,NA,"Adebayor Zakari Adje · 14&rsquor; Adebayor Zakari Adje · 36&rsquor; Mohamed Wonkoye · 62&rsquor; Daniel Sosah · 64&rsquor; Adebayor Zakari Adje · 75&rsquor; Issa Djibrilla · 85&rsquor; Issa Djibrilla · 87&rsquor;","4","0","Djibouti","3-4-1-2",2,NA,"Youssouf Abdi · 33&rsquor; Yabeh Siad · 84&rsquor;","3","0","https://fbref.com/en/matches/18171f22/Niger-Djibouti-November-15-2021-WCQ----CAF-M","Niger","Home",64,FALSE,2,"Goal","Daniel Sosah","4:1",NA,"Daniel Sosah",NA,NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Niger","4-2-3-1",7,NA,"Adebayor Zakari Adje · 14&rsquor; Adebayor Zakari Adje · 36&rsquor; Mohamed Wonkoye · 62&rsquor; Daniel Sosah · 64&rsquor; Adebayor Zakari Adje · 75&rsquor; Issa Djibrilla · 85&rsquor; Issa Djibrilla · 87&rsquor;","4","0","Djibouti","3-4-1-2",2,NA,"Youssouf Abdi · 33&rsquor; Yabeh Siad · 84&rsquor;","3","0","https://fbref.com/en/matches/18171f22/Niger-Djibouti-November-15-2021-WCQ----CAF-M","Djibouti","Away",65,FALSE,2,"Yellow Card","Saleh Bourhan","4:1",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Niger","4-2-3-1",7,NA,"Adebayor Zakari Adje · 14&rsquor; Adebayor Zakari Adje · 36&rsquor; Mohamed Wonkoye · 62&rsquor; Daniel Sosah · 64&rsquor; Adebayor Zakari Adje · 75&rsquor; Issa Djibrilla · 85&rsquor; Issa Djibrilla · 87&rsquor;","4","0","Djibouti","3-4-1-2",2,NA,"Youssouf Abdi · 33&rsquor; Yabeh Siad · 84&rsquor;","3","0","https://fbref.com/en/matches/18171f22/Niger-Djibouti-November-15-2021-WCQ----CAF-M","Djibouti","Away",65,FALSE,2,"Yellow Card","Doualeh Mahamoud","4:1",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Niger","4-2-3-1",7,NA,"Adebayor Zakari Adje · 14&rsquor; Adebayor Zakari Adje · 36&rsquor; Mohamed Wonkoye · 62&rsquor; Daniel Sosah · 64&rsquor; Adebayor Zakari Adje · 75&rsquor; Issa Djibrilla · 85&rsquor; Issa Djibrilla · 87&rsquor;","4","0","Djibouti","3-4-1-2",2,NA,"Youssouf Abdi · 33&rsquor; Yabeh Siad · 84&rsquor;","3","0","https://fbref.com/en/matches/18171f22/Niger-Djibouti-November-15-2021-WCQ----CAF-M","Niger","Home",68,FALSE,2,"Yellow Card","Mohamed Wonkoye","4:1",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Niger","4-2-3-1",7,NA,"Adebayor Zakari Adje · 14&rsquor; Adebayor Zakari Adje · 36&rsquor; Mohamed Wonkoye · 62&rsquor; Daniel Sosah · 64&rsquor; Adebayor Zakari Adje · 75&rsquor; Issa Djibrilla · 85&rsquor; Issa Djibrilla · 87&rsquor;","4","0","Djibouti","3-4-1-2",2,NA,"Youssouf Abdi · 33&rsquor; Yabeh Siad · 84&rsquor;","3","0","https://fbref.com/en/matches/18171f22/Niger-Djibouti-November-15-2021-WCQ----CAF-M","Niger","Home",69,FALSE,2,"Yellow Card","Naim Van Attenhoven","4:1",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Niger","4-2-3-1",7,NA,"Adebayor Zakari Adje · 14&rsquor; Adebayor Zakari Adje · 36&rsquor; Mohamed Wonkoye · 62&rsquor; Daniel Sosah · 64&rsquor; Adebayor Zakari Adje · 75&rsquor; Issa Djibrilla · 85&rsquor; Issa Djibrilla · 87&rsquor;","4","0","Djibouti","3-4-1-2",2,NA,"Youssouf Abdi · 33&rsquor; Yabeh Siad · 84&rsquor;","3","0","https://fbref.com/en/matches/18171f22/Niger-Djibouti-November-15-2021-WCQ----CAF-M","Djibouti","Away",69,FALSE,2,"Yellow Card","Ibrahim Aden Warsama","4:1",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Niger","4-2-3-1",7,NA,"Adebayor Zakari Adje · 14&rsquor; Adebayor Zakari Adje · 36&rsquor; Mohamed Wonkoye · 62&rsquor; Daniel Sosah · 64&rsquor; Adebayor Zakari Adje · 75&rsquor; Issa Djibrilla · 85&rsquor; Issa Djibrilla · 87&rsquor;","4","0","Djibouti","3-4-1-2",2,NA,"Youssouf Abdi · 33&rsquor; Yabeh Siad · 84&rsquor;","3","0","https://fbref.com/en/matches/18171f22/Niger-Djibouti-November-15-2021-WCQ----CAF-M","Djibouti","Away",70,FALSE,2,"Substitute","Ali Youssouf Farada for Mohamed Fouad","4:1",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Niger","4-2-3-1",7,NA,"Adebayor Zakari Adje · 14&rsquor; Adebayor Zakari Adje · 36&rsquor; Mohamed Wonkoye · 62&rsquor; Daniel Sosah · 64&rsquor; Adebayor Zakari Adje · 75&rsquor; Issa Djibrilla · 85&rsquor; Issa Djibrilla · 87&rsquor;","4","0","Djibouti","3-4-1-2",2,NA,"Youssouf Abdi · 33&rsquor; Yabeh Siad · 84&rsquor;","3","0","https://fbref.com/en/matches/18171f22/Niger-Djibouti-November-15-2021-WCQ----CAF-M","Niger","Home",72,FALSE,2,"Yellow Card","Mahamadou Sabo","4:1",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Niger","4-2-3-1",7,NA,"Adebayor Zakari Adje · 14&rsquor; Adebayor Zakari Adje · 36&rsquor; Mohamed Wonkoye · 62&rsquor; Daniel Sosah · 64&rsquor; Adebayor Zakari Adje · 75&rsquor; Issa Djibrilla · 85&rsquor; Issa Djibrilla · 87&rsquor;","4","0","Djibouti","3-4-1-2",2,NA,"Youssouf Abdi · 33&rsquor; Yabeh Siad · 84&rsquor;","3","0","https://fbref.com/en/matches/18171f22/Niger-Djibouti-November-15-2021-WCQ----CAF-M","Niger","Home",75,FALSE,2,"Goal","Adebayor Zakari Adje Assist: Daniel Sosah","5:1",NA,"Adebayor Zakari Adje","Daniel Sosah",NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Niger","4-2-3-1",7,NA,"Adebayor Zakari Adje · 14&rsquor; Adebayor Zakari Adje · 36&rsquor; Mohamed Wonkoye · 62&rsquor; Daniel Sosah · 64&rsquor; Adebayor Zakari Adje · 75&rsquor; Issa Djibrilla · 85&rsquor; Issa Djibrilla · 87&rsquor;","4","0","Djibouti","3-4-1-2",2,NA,"Youssouf Abdi · 33&rsquor; Yabeh Siad · 84&rsquor;","3","0","https://fbref.com/en/matches/18171f22/Niger-Djibouti-November-15-2021-WCQ----CAF-M","Djibouti","Away",81,FALSE,2,"Substitute","Kenedid Abdoulaziz for Samuel Temidayo","5:1",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Niger","4-2-3-1",7,NA,"Adebayor Zakari Adje · 14&rsquor; Adebayor Zakari Adje · 36&rsquor; Mohamed Wonkoye · 62&rsquor; Daniel Sosah · 64&rsquor; Adebayor Zakari Adje · 75&rsquor; Issa Djibrilla · 85&rsquor; Issa Djibrilla · 87&rsquor;","4","0","Djibouti","3-4-1-2",2,NA,"Youssouf Abdi · 33&rsquor; Yabeh Siad · 84&rsquor;","3","0","https://fbref.com/en/matches/18171f22/Niger-Djibouti-November-15-2021-WCQ----CAF-M","Djibouti","Away",81,FALSE,2,"Substitute","Ibrahim Ali for Youssouf Abdi","5:1",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Niger","4-2-3-1",7,NA,"Adebayor Zakari Adje · 14&rsquor; Adebayor Zakari Adje · 36&rsquor; Mohamed Wonkoye · 62&rsquor; Daniel Sosah · 64&rsquor; Adebayor Zakari Adje · 75&rsquor; Issa Djibrilla · 85&rsquor; Issa Djibrilla · 87&rsquor;","4","0","Djibouti","3-4-1-2",2,NA,"Youssouf Abdi · 33&rsquor; Yabeh Siad · 84&rsquor;","3","0","https://fbref.com/en/matches/18171f22/Niger-Djibouti-November-15-2021-WCQ----CAF-M","Niger","Home",82,FALSE,2,"Substitute","Junior Lambo for Adebayor Zakari Adje","5:1",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Niger","4-2-3-1",7,NA,"Adebayor Zakari Adje · 14&rsquor; Adebayor Zakari Adje · 36&rsquor; Mohamed Wonkoye · 62&rsquor; Daniel Sosah · 64&rsquor; Adebayor Zakari Adje · 75&rsquor; Issa Djibrilla · 85&rsquor; Issa Djibrilla · 87&rsquor;","4","0","Djibouti","3-4-1-2",2,NA,"Youssouf Abdi · 33&rsquor; Yabeh Siad · 84&rsquor;","3","0","https://fbref.com/en/matches/18171f22/Niger-Djibouti-November-15-2021-WCQ----CAF-M","Niger","Home",82,FALSE,2,"Substitute","Issa Djibrilla for Daniel Sosah","5:1",NA,NA,NA,NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Niger","4-2-3-1",7,NA,"Adebayor Zakari Adje · 14&rsquor; Adebayor Zakari Adje · 36&rsquor; Mohamed Wonkoye · 62&rsquor; Daniel Sosah · 64&rsquor; Adebayor Zakari Adje · 75&rsquor; Issa Djibrilla · 85&rsquor; Issa Djibrilla · 87&rsquor;","4","0","Djibouti","3-4-1-2",2,NA,"Youssouf Abdi · 33&rsquor; Yabeh Siad · 84&rsquor;","3","0","https://fbref.com/en/matches/18171f22/Niger-Djibouti-November-15-2021-WCQ----CAF-M","Djibouti","Away",84,FALSE,2,"Goal","Yabeh Siad Assist: Doualeh Mahamoud","5:2",NA,"Yabeh Siad","Doualeh Mahamoud",NA
"FIFA World Cup Qualification — CAF","2021-11-15","FIFA World Cup Qualification — CAF (Second round)","Niger","4-2-3-1",7,NA,"Adebayor Zakari Adje · 14&rsquor; Adebayor Zakari Adje · 36&rsquor; Mohamed Wonkoye · 62&rsquor; Daniel Sosah · 64&rsquor; Adebayor Zakari Adje · 75&rsquor; Issa Djibrilla · 85&rsquor; Issa Djibrilla · 87&rsquor;","4","0","Djibouti","3-4-1-2",2,NA,"Youssouf Abdi · 33&rsquor; Yabeh Siad · 84&rsquor;","3","0","https://fbref.com/en/matches/18171f22/Niger-Djibouti-November-15-2021-WCQ----CAF-M","Niger","Home",85,FALSE,2,"Goal","Issa Djibrilla","6:2",NA,"Issa Djibrilla",NA,NA
